level1,level1_url,level2,level2_url,level3,level3_url,level4,level4_url
"Bags, Backpacks & Luggage",https://www.staples.com/Bags-Backpacks-Luggage/cat_SC5884,Briefcases,https://www.staples.com/Briefcases/cat_CL216485,,,,
"Bags, Backpacks & Luggage",https://www.staples.com/Bags-Backpacks-Luggage/cat_SC5884,Laptop Bags,https://www.staples.com/Laptop-Bags/cat_CL140978,,,,
"Bags, Backpacks & Luggage",https://www.staples.com/Bags-Backpacks-Luggage/cat_SC5884,Backpacks,https://www.staples.com/Backpacks/cat_CL142745,,,,
School Supplies,https://www.staples.com/School-Supplies/cat_SC350235,Preschool Supplies,https://www.staples.com/preschool-supplies/cat_CG350600,,,,
School Supplies,https://www.staples.com/School-Supplies/cat_SC350235,Elementary School Supplies,https://www.staples.com/elementary-school-supplies/cat_CG350606,,,,
School Supplies,https://www.staples.com/School-Supplies/cat_SC350235,Middle School Supplies,https://www.staples.com/middle-school-supplies/cat_CG350612,,,,
School Supplies,https://www.staples.com/School-Supplies/cat_SC350235,High School Supplies,https://www.staples.com/high-school-supplies/cat_CG350614,,,,
School Supplies,https://www.staples.com/School-Supplies/cat_SC350235,College Supplies,https://www.staples.com/college-supplies/cat_CG350616,,,,
School Supplies,https://www.staples.com/School-Supplies/cat_SC350235,Teacher Supplies,https://www.staples.com/deals/teacher-supplies/BI3000808,,,,
School Supplies,https://www.staples.com/School-Supplies/cat_SC350235,School Tech,https://www.staples.com/school-tech/cat_CG350603,,,,
School Supplies,https://www.staples.com/School-Supplies/cat_SC350235,School Art Supplies,https://www.staples.com/school-art-supplies/cat_CG350597,,,,
School Supplies,https://www.staples.com/School-Supplies/cat_SC350235,School Bags & Lunch Boxes,https://www.staples.com/school-bags-lunch-boxes/cat_CG350602,,,,
School Supplies,https://www.staples.com/School-Supplies/cat_SC350235,Learning at Home,https://www.staples.com/learning-at-home/cat_CG350598,,,,
School Supplies,https://www.staples.com/School-Supplies/cat_SC350235,Classroom Essentials,https://www.staples.com/classroom-essentials/cat_CG350601,,,,
School Supplies,https://www.staples.com/School-Supplies/cat_SC350235,Shop by Subject,https://www.staples.com/shop-by-subject/cat_CG350599,,,,
Computer Software,https://www.staples.com/Computer-Software/cat_SC1941,Office & Business Software,https://www.staples.com/Office-Business-Software/cat_CG3692,,,,
Computer Software,https://www.staples.com/Computer-Software/cat_SC1941,Windows Operating Systems,https://www.staples.com/Windows-Operating-Systems/cat_CL167740,,,,
Computer Software,https://www.staples.com/Computer-Software/cat_SC1941,Antivirus & Internet Security Software,https://www.staples.com/Antivirus-Internet-Security-Software/cat_CG3694,,,,
Computer Software,https://www.staples.com/Computer-Software/cat_SC1941,Accounting & Finance Software,https://www.staples.com/Accounting-Finance-Software/cat_CG3789,,,,
Computer Software,https://www.staples.com/Computer-Software/cat_SC1941,Tax Software,https://www.staples.com/Tax-Software/cat_CL166056,,,,
Computer Software,https://www.staples.com/Computer-Software/cat_SC1941,Photo Editing & Graphic Design Software,https://www.staples.com/Photo-Editing-Graphic-Design-Software/cat_CL167778,,,,
Computer Software,https://www.staples.com/Computer-Software/cat_SC1941,Hobbies & Personal Interest Software,https://www.staples.com/Hobbies-Personal-Interest-Software/cat_CL167741,,,,
Computer Software,https://www.staples.com/Computer-Software/cat_SC1941,Education & Language Learning Software,https://www.staples.com/Education-Language-Learning-Software/cat_CL167771,,,,
Computer Software,https://www.staples.com/Computer-Software/cat_SC1941,PC Games,https://www.staples.com/PC-Games/cat_CL165725,,,,
Healthcare Supplies,https://www.staples.com/Healthcare-Supplies/cat_SC1929,Dental Supplies,https://www.staples.com/Dental/cat_CG3399,,,,
Cell Phone Accessories,https://www.staples.com/Cell-Phones-Accessories/cat_SC5308,Chargers & Charging Cables,https://www.staples.com/Chargers-Charging-Cables/cat_CL162051,,,,
Cell Phone Accessories,https://www.staples.com/Cell-Phones-Accessories/cat_SC5308,Cell Phones,https://www.staples.com/Cell-Phones/cat_CL166921,,,,
Cell Phone Accessories,https://www.staples.com/Cell-Phones-Accessories/cat_SC5308,Cell Phone Cases,https://www.staples.com/Cell-Phone-Cases/cat_CL206053,,,,
Cell Phone Accessories,https://www.staples.com/Cell-Phones-Accessories/cat_SC5308,Cell Phone Screen Protectors,https://www.staples.com/Cell-Phone-Screen-Protectors/cat_CL216706,,,,
Cell Phone Accessories,https://www.staples.com/Cell-Phones-Accessories/cat_SC5308,Cell Phone Docks & Mounts,https://www.staples.com/Cell-Phone-Mounts-Holders/cat_CL206054,,,,
Tablets & iPads,https://www.staples.com/tablets-ipads/cat_SC5326,Tablets & iPads,https://www.staples.com/tablets-ipads/cat_CL204449,,,,
Tablets & iPads,https://www.staples.com/tablets-ipads/cat_SC5326,E-Readers,https://www.staples.com/E-Readers/cat_CL164364,,,,
Tablets & iPads,https://www.staples.com/tablets-ipads/cat_SC5326,"Tablet & iPad Cases, Covers & Keyboards",https://www.staples.com/Tablet-iPad-Cases-Covers-Keyboards/cat_CL166405,,,,
Tablets & iPads,https://www.staples.com/tablets-ipads/cat_SC5326,Tablet Screen Protectors,https://www.staples.com/Tablet-Screen-Protectors/cat_CL166407,,,,
Tablets & iPads,https://www.staples.com/tablets-ipads/cat_SC5326,Tablet Stands & Mounts,https://www.staples.com/Tablet-Stands-Mounts/cat_CL166415,,,,
Tablets & iPads,https://www.staples.com/tablets-ipads/cat_SC5326,Stylus & Smart Pens,https://www.staples.com/Stylus-Smart-Pens/cat_CL166408,,,,
Safety Supplies,https://www.staples.com/Safety-Supplies/cat_SC1718,Fall Protection,https://www.staples.com/Fall-Protection/cat_DP5079,,,,
Safety Supplies,https://www.staples.com/Safety-Supplies/cat_SC1718,Fire Protection,https://www.staples.com/Fire-Protection/cat_DP5201,,,,
Safety Supplies,https://www.staples.com/Safety-Supplies/cat_SC1718,Traffic Safety,https://www.staples.com/Traffic-Safety/cat_DP5085,,,,
Safety Supplies,https://www.staples.com/Safety-Supplies/cat_SC1718,Personal Protective Equipment (PPE),https://www.staples.com/Personal-Protective-Equipment-PPE/cat_CG1398,,,,
Safety Supplies,https://www.staples.com/Safety-Supplies/cat_SC1718,Safety Storage,https://www.staples.com/Safety-Storage/cat_CG1364,,,,
Safety Supplies,https://www.staples.com/Safety-Supplies/cat_SC1718,Disposable Gloves,https://www.staples.com/Disposable-Gloves/cat_CL167009,,,,
Smart Home & Security,https://www.staples.com/Smart-Home-Security/cat_SC5529,Smart Speakers & Displays,https://www.staples.com/Smart-Speakers-Displays/cat_CL216608,,,,
Smart Home & Security,https://www.staples.com/Smart-Home-Security/cat_SC5529,Smart Locks,https://www.staples.com/Smart-Locks/cat_CL216607,,,,
Smart Home & Security,https://www.staples.com/Smart-Home-Security/cat_SC5529,Smart Bulbs,https://www.staples.com/Smart-Bulbs/cat_CL353947,,,,
Smart Home & Security,https://www.staples.com/Smart-Home-Security/cat_SC5529,Security Cameras & Systems,https://www.staples.com/Security-Cameras-Systems/cat_CL160405,,,,
Smart Home & Security,https://www.staples.com/Smart-Home-Security/cat_SC5529,Smart Plugs & Outlets,https://www.staples.com/Smart-Plugs-Outlets/cat_CL211550,,,,
Smart Home & Security,https://www.staples.com/Smart-Home-Security/cat_SC5529,Smart Thermostats,https://www.staples.com/Smart-Thermostats/cat_CL211415,,,,
Smart Home & Security,https://www.staples.com/Smart-Home-Security/cat_SC5529,Security System Accessories,https://www.staples.com/Security-System-Accessories/cat_CL163142,,,,
Smart Home & Security,https://www.staples.com/Smart-Home-Security/cat_SC5529,Smart Doorbells,https://www.staples.com/Smart-Doorbells/cat_CL353945,,,,
Smart Home & Security,https://www.staples.com/Smart-Home-Security/cat_SC5529,Smart Light Switches & Dimmers,https://www.staples.com/Smart-Light-Switches-Dimmers/cat_CL353946,,,,
Smart Home & Security,https://www.staples.com/Smart-Home-Security/cat_SC5529,Smart Sensors,https://www.staples.com/Smart-Sensors/cat_CL211416,,,,
Arts & Crafts,https://www.staples.com/Arts-Crafts/cat_SC5787,Crafting,https://www.staples.com/Crafting/cat_DP10798,,,,
Arts & Crafts,https://www.staples.com/Arts-Crafts/cat_SC5787,Scrapbooking,https://www.staples.com/Scrapbooking/cat_DP9640,,,,
Arts & Crafts,https://www.staples.com/Arts-Crafts/cat_SC5787,Coloring Books,https://www.staples.com/Coloring-Books/cat_CL219108,,,,
Arts & Crafts,https://www.staples.com/Arts-Crafts/cat_SC5787,Paint,https://www.staples.com/Paint/cat_CL140420,,,,
Arts & Crafts,https://www.staples.com/Arts-Crafts/cat_SC5787,Drawing Tools & Supplies,https://www.staples.com/Drawing-Tools-Supplies/cat_CL110202,,,,
Workwear,https://www.staples.com/Workwear/cat_SC5803,Workwear & Rainwear,https://www.staples.com/Workwear-Rainwear/cat_DP9817,,,,
Workwear,https://www.staples.com/Workwear/cat_SC5803,Restaurant Apparel,https://www.staples.com/Restaurant-Apparel/cat_DP9818,,,,
Workwear,https://www.staples.com/Workwear/cat_SC5803,Healthcare Apparel,https://www.staples.com/Staff-Apparel/cat_DP5426,,,,
Workwear,https://www.staples.com/Workwear/cat_SC5803,Lab Apparel,https://www.staples.com/Lab-Science/cat_DP9819,,,,
Gaming,https://www.staples.com/Gaming/cat_SC5841,Xbox One Video Games,https://www.staples.com/xbox-one-video-games/cat_CL350107,,,,
Gaming,https://www.staples.com/Gaming/cat_SC5841,Xbox One Accessories,https://www.staples.com/xbox-one-accessories/cat_CL216222,,,,
Gaming,https://www.staples.com/Gaming/cat_SC5841,PS4 Video Games,https://www.staples.com/PS4-Video-Games/cat_CL350097,,,,
Gaming,https://www.staples.com/Gaming/cat_SC5841,Nintendo Switch Games,https://www.staples.com/nintendo-switch/cat_CL350266,,,,
Gaming,https://www.staples.com/Gaming/cat_SC5841,PC Gaming,https://www.staples.com/deals/PC-Gaming/BI1626481,,,,
"Security, Banking & Cash",https://www.staples.com/Security-Banking-Cash/cat_SC5881,Cash Handling,https://www.staples.com/Cash-Handling/cat_CG3379,,,,
"Security, Banking & Cash",https://www.staples.com/Security-Banking-Cash/cat_SC5881,Tickets & Tags,https://www.staples.com/Pricing-Tickets-Tags/cat_CL206119,,,,
"Security, Banking & Cash",https://www.staples.com/Security-Banking-Cash/cat_SC5881,Safes & Secure Storage,https://www.staples.com/Safes-Secure-Storage/cat_CL158854,,,,
"Security, Banking & Cash",https://www.staples.com/Security-Banking-Cash/cat_SC5881,Call Bells,https://www.staples.com/Call-Bells/cat_CL142096,,,,
Audio,https://www.staples.com/audio/cat_SC5829,Portable Speakers & Radios,https://www.staples.com/Portable-Speakers-Radios/cat_CL167926,,,,
Laboratory & Scientific Supplies,https://www.staples.com/Laboratory-Scientific-Supplies/cat_SC350020,Hazardous Material Lab Storage,https://www.staples.com/hazardous-material-lab-storage/cat_CL215399,,,,
"Tools, Parts & Supplies",https://www.staples.com/Tools-Parts-Supplies/cat_SC5886,"Chemicals, Lubricants & Paints",https://www.staples.com/Lubricants-Penetrants/cat_CG1373,,,,
"Tools, Parts & Supplies",https://www.staples.com/Tools-Parts-Supplies/cat_SC5886,Measuring & Leveling Tools,https://www.staples.com/Measuring-Leveling-Tools/cat_CG3969,,,,
"Tools, Parts & Supplies",https://www.staples.com/Tools-Parts-Supplies/cat_SC5886,Tool & Garage Organization,https://www.staples.com/Tool-Garage-Organization/cat_CG3977,,,,
"Tools, Parts & Supplies",https://www.staples.com/Tools-Parts-Supplies/cat_SC5886,Chalk Reels & Marking Tools,https://www.staples.com/Chalk-Reels-Marking-Tools/cat_CG3966,,,,
Restaurant & Foodservice Supplies,https://www.staples.com/restaurant-foodservice-supplies/cat_SC5542,Smallwares,https://www.staples.com/Bar-Supplies-Equipment/cat_CG3140,,,,
Restaurant & Foodservice Supplies,https://www.staples.com/restaurant-foodservice-supplies/cat_SC5542,Restaurant Apparel,https://www.staples.com/Restaurant-Apparel/cat_CG3136,,,,
Restaurant & Foodservice Supplies,https://www.staples.com/restaurant-foodservice-supplies/cat_SC5542,Restaurant Storage & Transport,https://www.staples.com/Restaurant-Storage-Transport/cat_CG3549,,,,
Restaurant & Foodservice Supplies,https://www.staples.com/restaurant-foodservice-supplies/cat_SC5542,Restaurant Janitorial,https://www.staples.com/Restaurant-Janitorial/cat_CG3550,,,,
Restaurant & Foodservice Supplies,https://www.staples.com/restaurant-foodservice-supplies/cat_SC5542,Restaurant Furniture,https://www.staples.com/Restaurant-Furniture/cat_CG3548,,,,
Restaurant & Foodservice Supplies,https://www.staples.com/restaurant-foodservice-supplies/cat_SC5542,Tabletop,https://www.staples.com/Tabletop/cat_CG3547,,,,
Retail Store Supplies,https://www.staples.com/Retail-Store-Supplies/cat_SC5421,Store Fixtures & Retail Displays,https://www.staples.com/Store-Fixtures-Retail-Displays/cat_CG2898,,,,
Retail Store Supplies,https://www.staples.com/Retail-Store-Supplies/cat_SC5421,Store Security & Operations,https://www.staples.com/Store-Retail-Security-Operations/cat_CG2902,,,,
Retail Store Supplies,https://www.staples.com/Retail-Store-Supplies/cat_SC5421,Backroom Retail Supplies,https://www.staples.com/Backroom-Retail-Supplies/cat_CG2897,,,,
Retail Store Supplies,https://www.staples.com/Retail-Store-Supplies/cat_SC5421,Retail Packaging,https://www.staples.com/Bags-Packaging/cat_CG2901,,,,
Retail Store Supplies,https://www.staples.com/Retail-Store-Supplies/cat_SC5421,Retail Signage,https://www.staples.com/Retail-Signage/cat_CG3112,,,,
Retail Store Supplies,https://www.staples.com/Retail-Store-Supplies/cat_SC5421,Point of Sale (POS) Equipment,https://www.staples.com/Point-of-Sale-Equipment/cat_CG2899,,,,
Retail Store Supplies,https://www.staples.com/Retail-Store-Supplies/cat_SC5421,Time Clocks & Cards,https://www.staples.com/Time-Clocks-Cards/cat_DP3901,,,,
Retail Store Supplies,https://www.staples.com/Retail-Store-Supplies/cat_SC5421,Pricing & Tagging,https://www.staples.com/pricing-tagging/cat_CG2900,,,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Wall Art,https://www.staples.com/Wall-Art-Decor/cat_DP1567,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Lamps & Lighting,https://www.staples.com/Lighting-Lamps/cat_CG35,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Light Bulbs,https://www.staples.com/Light-Bulbs/cat_CL165713,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Mirrors,https://www.staples.com/Mirrors/cat_CL163751,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Frames,https://www.staples.com/Picture-Frames-Photo-Albums/cat_CL161523,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Coat Racks & Hooks,https://www.staples.com/Coat-Trees-Stands-Hooks/cat_CL167079,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Clocks,https://www.staples.com/Clocks-Timers/cat_CL161533,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Weather Instruments,https://www.staples.com/Weather-Instruments/cat_CL166884,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Artificial Plants & Flowers,https://www.staples.com/Artificial-Plants-Flowers/cat_CL162194,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Decorative Area Rugs,https://www.staples.com/Rugs/cat_CL167008,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Floor Mats,https://www.staples.com/Floor-Mats/cat_CL214671,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Storage Baskets,https://www.staples.com/Storage-Baskets/cat_CL354705,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Storage Bins,https://www.staples.com/Storage-Bins/cat_CL354710,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Jewelry Boxes & Displays,https://www.staples.com/Jewelry-Boxes-Cases/cat_CL204509,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Party Decor & Supplies,https://www.staples.com/party-supplies-decor/cat_CG3363,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Decor,https://www.staples.com/Decor/cat_CG853,Seasonal Décor,https://www.staples.com/Seasonal-Decor/cat_CL21091,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Appliances,https://www.staples.com/Kitchen-Appliances/cat_CG3156,Coffee Makers,https://www.staples.com/Coffee-Makers-Espresso-Machines/cat_CL140860,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Appliances,https://www.staples.com/Kitchen-Appliances/cat_CG3156,Microwaves,https://www.staples.com/Microwaves/cat_CL141070,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Appliances,https://www.staples.com/Kitchen-Appliances/cat_CG3156,Water Dispensers,https://www.staples.com/Water-Filters-Dispensers/cat_CL140865,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Appliances,https://www.staples.com/Kitchen-Appliances/cat_CG3156,Refrigerators,https://www.staples.com/Refrigerators/cat_CL140861,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Appliances,https://www.staples.com/Kitchen-Appliances/cat_CG3156,Toasters,https://www.staples.com/Toaster-Ovens/cat_CL210338,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Appliances,https://www.staples.com/Kitchen-Appliances/cat_CG3156,Blenders,https://www.staples.com/Blenders-Food-Processors/cat_CL166367,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Appliances,https://www.staples.com/Kitchen-Appliances/cat_CG3156,Slow Cookers,https://www.staples.com/Slow-Cookers-Roasters/cat_CL166369,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Appliances,https://www.staples.com/Kitchen-Appliances/cat_CG3156,Air Fryers,https://www.staples.com/Countertop-Fryers/cat_CL215331,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Appliances,https://www.staples.com/Kitchen-Appliances/cat_CG3156,Hot Plates,https://www.staples.com/Cooktops-Hot-Plates/cat_CL211563,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Appliances,https://www.staples.com/Kitchen-Appliances/cat_CG3156,Juicers,https://www.staples.com/Juicers/cat_CL211562,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Appliances,https://www.staples.com/Kitchen-Appliances/cat_CG3156,Ice Machines,https://www.staples.com/Ice-Makers-Snow-Cone-Machines/cat_CL212944,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Appliances,https://www.staples.com/Kitchen-Appliances/cat_CG3156,Kitchen Tools,https://www.staples.com/Kitchen-Tools-Gadgets/cat_CL166366,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Picture Frames & Photo Albums,https://www.staples.com/Picture-Frames-Photo-Albums/cat_CL161523,,,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Desk Lamps,https://www.staples.com/Desk-Lamps/cat_CL167867,,,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Floor Lamps,https://www.staples.com/Floor-Lamps/cat_CL216710,,,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Clocks & Timers,https://www.staples.com/Clocks/cat_CL161533,,,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Dining & Entertainment,https://www.staples.com/Dining-Entertainment/cat_CG3409,Pitchers & Tumblers,https://www.staples.com/Carafes-Pitchers-Tumblers/cat_CL168371,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Dining & Entertainment,https://www.staples.com/Dining-Entertainment/cat_CG3409,Drinkware & Glassware,https://www.staples.com/Drinkware-Glassware/cat_CL212425,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Dining & Entertainment,https://www.staples.com/Dining-Entertainment/cat_CG3409,Dinnerware,https://www.staples.com/Dinnerware/cat_CL211876,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Dining & Entertainment,https://www.staples.com/Dining-Entertainment/cat_CG3409,Placemats & Tablecloths,https://www.staples.com/Placemats-Tablecloths/cat_CL204432,,
"Office Decor, Homewares & Appliances",https://www.staples.com/Office-Decor-Homewares-Appliances/cat_SC5791,Kitchen Storage & Organization,https://www.staples.com/Kitchen-Storage-Organization/cat_CL142181,,,,
TV & Streaming Media,https://www.staples.com/TV-Streaming-Media/cat_SC5917,Streaming Media Players,https://www.staples.com/Streaming-Media-Players/cat_CG3572,,,,
TV & Streaming Media,https://www.staples.com/TV-Streaming-Media/cat_SC5917,TVs,https://www.staples.com/TVs/cat_CL164870,,,,
TV & Streaming Media,https://www.staples.com/TV-Streaming-Media/cat_SC5917,Home Theater Audio,https://www.staples.com/Home-Audio/cat_DP5070,,,,
TV & Streaming Media,https://www.staples.com/TV-Streaming-Media/cat_SC5917,TV Accessories,https://www.staples.com/TV-Accessories/cat_CL168253,,,,
TV & Streaming Media,https://www.staples.com/TV-Streaming-Media/cat_SC5917,TV Wall Mounts & Stands,https://www.staples.com/TV-Wall-Mounts/cat_CL142753,,,,
Gift Shop,https://www.staples.com/Gift-Shop/cat_SC1699,"Home, Personal & Travel",https://www.staples.com/Home-Personal-Travel/cat_CG3762,,,,
Gift Shop,https://www.staples.com/Gift-Shop/cat_SC1699,Gift Cards,https://www.staples.com/gift-cards/cat_SC5857,,,,
Gift Shop,https://www.staples.com/Gift-Shop/cat_SC1699,Game Room & Toys,https://www.staples.com/Gifts-Games-Accessories/cat_CG2853,,,,
Gift Shop,https://www.staples.com/Gift-Shop/cat_SC1699,"Gift Sets, Photo & Custom Gifts",https://www.staples.com/Gift-Sets-Photo-Custom-Gifts/cat_CG3760,,,,
Gift Shop,https://www.staples.com/Gift-Shop/cat_SC1699,Professional Gifts,https://www.staples.com/Executive-Gifts/cat_CG3761,,,,
Gift Shop,https://www.staples.com/Gift-Shop/cat_SC1699,Party Supplies & Decor,https://www.staples.com/party-supplies-decor/cat_CG3363,,,,
Fitness,https://www.staples.com/Health-Fitness/cat_CG3172,,,,,,
Outdoors & Recreation,https://www.staples.com/Outdoors-Recreation/cat_CG2801,,,,,,
Luggage & Travel Accessories,https://www.staples.com/luggage-travel-accessories/cat_CG3655,,,,,,
Pet Supplies & Accessories,https://www.staples.com/Pet-Supplies-Accessories/cat_CG350096,,,,,,
Personal Care & Eyewear,https://www.staples.com/Toiletries-Personal-Care/cat_CG1313,,,,,,
"Clothing, Shoes & Accessories",https://www.staples.com/Clothing-Shoes-Accessories/cat_CG3347,,,,,,
Books & Magazines,https://www.staples.com/Books-Magazines/cat_CG3233,,,,,,
